user_id,day,time_spent,sessions,tasks_completed,tasks_pending,efficiency,distractions,active_sessions,longest_session,most_productive_session,engagement_level
user_35,2024-11-13,152,"[108, 43, 68, 42]",9,5,95,1,4,108,42,Medium
user_35,2024-11-12,135,"[62, 103, 117, 34]",5,4,65,0,4,117,117,Medium
user_35,2024-11-11,184,"[47, 61]",4,0,55,1,2,61,61,Medium
user_35,2024-11-10,282,[69],5,0,82,3,1,69,69,High
user_35,2024-11-09,247,"[111, 103, 63, 34, 13]",6,3,64,0,5,111,63,High
user_35,2024-11-08,251,[26],1,1,51,1,1,26,26,High
user_35,2024-11-07,84,"[45, 74]",3,1,62,2,2,74,45,Low
user_35,2024-11-06,237,"[100, 114]",5,5,61,1,2,114,114,High
user_35,2024-11-05,37,[18],5,0,86,1,1,18,18,Low
user_35,2024-11-04,275,"[32, 46, 34]",6,2,83,2,3,46,46,High
user_35,2024-11-03,135,"[33, 24, 69, 104]",9,1,58,2,4,104,24,Medium
user_35,2024-11-02,240,"[44, 75]",9,4,98,1,2,75,75,High
user_35,2024-11-01,259,"[97, 32, 93, 34, 70]",4,1,82,3,5,97,70,High
user_35,2024-10-31,168,"[19, 111, 94]",5,4,75,1,3,111,19,Medium
user_35,2024-10-30,165,"[28, 39]",4,2,57,2,2,39,28,Medium
user_35,2024-10-29,115,[74],8,4,79,1,1,74,74,Low
user_35,2024-10-28,296,"[94, 72, 45, 18]",8,3,54,0,4,94,45,High
user_35,2024-10-27,187,"[11, 63, 87]",4,4,61,0,3,87,87,Medium
user_35,2024-10-26,107,[11],8,2,88,3,1,11,11,Low
user_35,2024-10-25,217,"[69, 55]",5,1,93,3,2,69,69,High
user_35,2024-10-24,300,"[80, 90, 101, 30, 49]",3,5,52,3,5,101,30,High
user_35,2024-10-23,214,"[114, 21, 95, 104, 58]",8,3,96,0,5,114,58,High
user_35,2024-10-22,128,"[17, 71, 65, 76]",7,0,51,2,4,76,71,Medium
user_35,2024-10-21,51,"[22, 12, 27, 103]",5,2,79,1,4,103,27,Low
user_35,2024-10-20,83,[66],0,4,52,3,1,66,66,Low
user_35,2024-10-19,196,"[99, 46, 27]",6,1,92,2,3,99,46,Medium
user_36,2024-11-17,93,"[119, 86, 62, 13, 105]",3,4,60,2,5,119,119,Low
user_36,2024-11-16,117,"[80, 120, 78, 18, 41]",4,3,78,1,5,120,80,Low
user_36,2024-11-15,99,"[112, 31]",2,4,51,1,2,112,112,Low
user_36,2024-11-14,203,"[45, 24, 109, 59]",5,3,58,1,4,109,24,Medium
user_36,2024-11-13,142,[59],3,0,53,2,1,59,59,Medium
user_36,2024-11-12,146,"[95, 48, 22, 115]",7,2,73,0,4,115,22,Medium
user_36,2024-11-11,64,"[11, 49]",0,2,52,2,2,49,49,Low
user_36,2024-11-10,196,"[70, 81]",4,5,57,1,2,81,81,Medium
user_36,2024-11-09,136,"[41, 30, 76, 88, 66]",8,2,50,0,5,88,30,Medium
user_36,2024-11-08,272,"[101, 85, 29, 62]",0,5,94,3,4,101,85,High
user_36,2024-11-07,257,"[100, 23, 48]",4,3,55,0,3,100,100,High
user_36,2024-11-06,276,"[77, 40, 92, 96]",2,1,81,0,4,96,77,High
user_36,2024-11-05,37,"[44, 70, 62, 59, 30]",6,5,97,1,5,70,44,Low
user_36,2024-11-04,81,[42],3,0,75,3,1,42,42,Low
user_36,2024-11-03,214,"[65, 89, 30, 72]",8,0,51,1,4,89,65,High
user_36,2024-11-02,136,"[67, 117, 116, 86]",3,2,81,0,4,117,116,Medium
user_36,2024-11-01,268,[12],0,5,68,0,1,12,12,High
user_36,2024-10-31,114,"[102, 93, 61]",7,0,88,0,3,102,93,Low
user_36,2024-10-30,177,"[28, 73, 70, 41, 85]",7,2,68,0,5,85,28,Medium
user_36,2024-10-29,115,"[31, 18]",9,1,64,1,2,31,31,Low
user_36,2024-10-28,56,"[25, 108, 19, 48, 68]",10,4,66,1,5,108,68,Low
user_36,2024-10-27,228,"[78, 119, 18]",1,4,61,0,3,119,18,High
user_36,2024-10-26,284,"[32, 110, 113, 100, 18]",9,0,99,3,5,113,18,High
user_36,2024-10-25,212,"[76, 61]",0,1,60,1,2,76,61,High
user_36,2024-10-24,217,"[118, 113, 18, 17]",3,2,63,2,4,118,17,High
user_36,2024-10-23,245,"[72, 106, 83, 24]",1,0,70,2,4,106,106,High
user_36,2024-10-22,97,"[94, 88, 103]",0,5,88,2,3,103,88,Low
user_36,2024-10-21,43,"[85, 38]",8,1,92,2,2,85,38,Low
user_36,2024-10-20,56,"[31, 105, 106]",9,5,67,1,3,106,105,Low
user_36,2024-10-19,276,"[119, 91, 48, 21]",3,1,98,3,4,119,119,High
user_37,2024-11-17,187,"[38, 74, 54, 61, 19]",0,4,87,2,5,74,19,Medium
user_37,2024-11-16,87,"[120, 95, 62]",0,3,52,2,3,120,95,Low
user_37,2024-11-15,76,"[34, 60]",9,3,82,3,2,60,34,Low
user_37,2024-11-14,219,[100],7,3,74,2,1,100,100,High
user_37,2024-11-13,160,"[43, 15]",0,3,57,0,2,43,43,Medium
user_37,2024-11-12,162,"[79, 43, 29, 30, 41]",1,0,62,2,5,79,29,Medium
user_37,2024-11-11,217,"[76, 105]",4,2,91,2,2,105,105,High
user_37,2024-11-10,35,"[106, 112, 16, 18, 45]",5,4,55,1,5,112,18,Low
user_37,2024-11-09,30,"[83, 21]",8,3,82,3,2,83,83,Low
user_37,2024-11-08,187,"[109, 81, 23]",0,1,74,2,3,109,109,Medium
user_37,2024-11-07,168,"[65, 69]",6,2,53,2,2,69,65,Medium
user_37,2024-11-06,60,[21],0,1,98,0,1,21,21,Low
user_37,2024-11-05,185,"[17, 73, 34, 107]",5,1,92,0,4,107,73,Medium
user_37,2024-11-04,178,"[92, 109]",10,5,95,0,2,109,109,Medium
user_37,2024-11-03,151,"[106, 26]",5,1,63,0,2,106,26,Medium
user_37,2024-11-02,113,"[103, 23, 24, 40]",6,3,81,3,4,103,40,Low
user_37,2024-11-01,261,"[106, 71, 118]",8,4,93,0,3,118,71,High
user_37,2024-10-31,280,[81],10,4,72,1,1,81,81,High
user_37,2024-10-30,225,"[88, 69, 18, 63]",3,3,100,3,4,88,88,High
user_37,2024-10-29,172,"[80, 92, 110, 48]",5,1,93,1,4,110,92,Medium
user_37,2024-10-28,249,[15],9,2,53,2,1,15,15,High
user_37,2024-10-27,81,"[85, 25, 22, 69]",5,0,66,2,4,85,25,Low
user_37,2024-10-26,247,"[99, 26, 71]",2,5,54,3,3,99,26,High
user_37,2024-10-25,213,"[51, 102, 109, 17]",2,0,92,2,4,109,109,High
user_37,2024-10-24,175,"[36, 89, 97, 115, 96]",5,1,58,1,5,115,97,Medium
user_37,2024-10-23,93,"[61, 43, 68, 51, 98]",0,3,54,1,5,98,68,Low
user_37,2024-10-22,289,"[15, 68, 31, 107, 100]",3,5,55,2,5,107,15,High
user_37,2024-10-21,265,[73],3,1,87,0,1,73,73,High
user_37,2024-10-20,56,"[104, 85]",5,2,79,1,2,104,104,Low
user_37,2024-10-19,300,"[84, 43, 120, 72]",6,0,61,1,4,120,43,High
user_38,2024-11-17,223,"[24, 80, 96, 104]",1,4,87,3,4,104,24,High
user_38,2024-11-16,111,"[88, 42, 21, 54]",7,5,65,2,4,88,42,Low
user_38,2024-11-15,71,"[61, 51, 54, 14, 16]",0,0,51,3,5,61,16,Low
user_38,2024-11-14,269,"[116, 58, 98]",9,0,70,0,3,116,58,High
user_38,2024-11-13,226,"[19, 27]",1,3,81,0,2,27,27,High
user_38,2024-11-12,184,"[100, 110, 60]",9,5,95,0,3,110,110,Medium
user_38,2024-11-11,39,"[70, 66, 59, 89]",9,5,72,1,4,89,59,Low
user_38,2024-11-10,284,[107],3,0,80,2,1,107,107,High
user_38,2024-11-09,275,"[58, 110, 63, 26, 19]",8,3,100,2,5,110,26,High
user_38,2024-11-08,244,"[74, 94]",9,4,70,2,2,94,94,High
user_38,2024-11-07,67,"[86, 91, 115, 72]",5,4,56,0,4,115,115,Low
user_38,2024-11-06,218,"[10, 107, 20]",4,1,82,3,3,107,107,High
user_38,2024-11-05,250,"[34, 103]",3,1,97,0,2,103,103,High
user_38,2024-11-04,167,"[50, 98]",3,4,60,2,2,98,98,Medium
user_38,2024-11-03,58,"[107, 109]",4,3,51,2,2,109,109,Low
user_38,2024-11-02,281,[78],3,1,64,3,1,78,78,High
user_38,2024-11-01,37,[85],0,2,91,2,1,85,85,Low
user_38,2024-10-31,38,"[67, 117, 57, 24, 118]",3,2,54,0,5,118,67,Low
user_38,2024-10-30,96,"[87, 19, 27, 51, 85]",8,2,62,2,5,87,19,Low
user_38,2024-10-29,92,"[24, 26, 120]",3,4,55,1,3,120,120,Low
user_38,2024-10-28,282,"[14, 113, 79]",5,2,67,1,3,113,14,High
user_38,2024-10-27,286,"[53, 93, 110, 40, 94]",6,5,54,0,5,110,53,High
user_38,2024-10-26,67,"[66, 115, 31]",4,5,96,1,3,115,66,Low
user_38,2024-10-25,75,"[91, 40]",6,2,50,2,2,91,91,Low
user_38,2024-10-24,234,"[119, 88]",3,5,60,0,2,119,119,High
user_38,2024-10-23,101,"[100, 51, 49]",1,2,54,1,3,100,49,Low
user_38,2024-10-22,140,"[22, 92, 77]",9,0,93,3,3,92,77,Medium
user_38,2024-10-21,46,"[37, 79, 96, 79, 12]",7,1,58,2,5,96,37,Low
user_38,2024-10-20,272,[72],9,2,84,2,1,72,72,High
user_38,2024-10-19,104,[82],2,0,71,0,1,82,82,Low
user_39,2024-11-17,149,"[62, 89, 71, 111, 109]",4,0,64,2,5,111,62,Medium
user_39,2024-11-16,133,"[69, 82, 21, 103]",9,5,96,1,4,103,103,Medium
user_39,2024-11-15,295,"[69, 61, 118, 82]",2,3,53,1,4,118,61,High
user_39,2024-11-14,264,[94],0,5,94,0,1,94,94,High
user_39,2024-11-13,294,"[90, 22, 14, 18]",6,5,51,2,4,90,18,High
user_39,2024-11-12,45,"[60, 60]",6,3,57,2,2,60,60,Low
user_39,2024-11-11,277,"[24, 100]",9,2,54,2,2,100,100,High
user_39,2024-11-10,206,"[81, 97, 99, 28, 72]",6,0,88,3,5,99,97,Medium
user_39,2024-11-09,231,[102],5,2,88,0,1,102,102,High
user_39,2024-11-08,143,"[65, 38, 36, 62, 106]",1,0,72,2,5,106,62,Medium
user_39,2024-11-07,234,"[30, 32, 28, 92, 85]",2,5,67,0,5,92,92,High
user_39,2024-11-06,208,"[83, 46]",7,4,53,3,2,83,83,Medium
user_39,2024-11-05,92,"[64, 31, 108]",4,5,99,0,3,108,108,Low
user_39,2024-11-04,259,"[96, 18, 66]",2,3,84,2,3,96,96,High
user_39,2024-11-03,198,"[56, 70, 106, 109]",2,1,51,1,4,109,109,Medium
user_39,2024-11-02,256,"[105, 106, 89]",1,1,95,2,3,106,106,High
user_39,2024-11-01,84,"[78, 24]",2,5,86,2,2,78,24,Low
user_39,2024-10-31,95,"[103, 120, 92, 88, 52]",3,0,62,2,5,120,92,Low
user_39,2024-10-30,181,"[25, 63, 40, 75, 42]",5,4,94,0,5,75,25,Medium
user_39,2024-10-29,75,"[53, 89]",4,4,86,2,2,89,53,Low
user_39,2024-10-28,67,[43],0,2,93,0,1,43,43,Low
user_39,2024-10-27,193,[40],3,3,73,0,1,40,40,Medium
user_39,2024-10-26,291,[78],0,2,55,1,1,78,78,High
user_39,2024-10-25,109,"[53, 98, 72, 79, 42]",4,1,69,2,5,98,98,Low
user_39,2024-10-24,192,"[75, 29, 58, 55]",4,3,82,0,4,75,55,Medium
user_39,2024-10-23,37,"[39, 87, 55, 57]",3,5,81,3,4,87,57,Low
user_39,2024-10-22,71,"[41, 63]",9,1,89,3,2,63,41,Low
user_39,2024-10-21,47,"[110, 79]",4,0,62,3,2,110,79,Low
user_39,2024-10-20,191,"[35, 51, 37, 104]",7,3,50,2,4,104,104,Medium
user_39,2024-10-19,157,"[106, 81]",4,4,53,2,2,106,81,Medium
user_40,2024-11-17,103,"[22, 110, 90]",0,0,92,2,3,110,22,Low
user_40,2024-11-16,58,[66],8,3,98,1,1,66,66,Low
user_40,2024-11-15,300,"[41, 62, 118, 51]",8,0,74,0,4,118,118,High
user_40,2024-11-14,118,[53],2,0,53,2,1,53,53,Low
user_40,2024-11-13,233,[31],1,5,78,2,1,31,31,High
user_40,2024-11-12,173,"[45, 59, 77, 49, 119]",9,4,76,0,5,119,49,Medium
user_40,2024-11-11,68,[36],6,1,87,1,1,36,36,Low
user_40,2024-11-10,230,"[87, 21, 110, 47]",8,0,58,2,4,110,110,High
user_40,2024-11-09,287,"[28, 66, 106]",9,4,91,1,3,106,106,High
user_40,2024-11-08,155,"[75, 78, 98, 78]",4,0,56,0,4,98,75,Medium
user_40,2024-11-07,99,"[39, 102]",0,3,95,3,2,102,102,Low
user_40,2024-11-06,85,"[30, 49]",2,1,100,1,2,49,49,Low
user_40,2024-11-05,31,"[97, 67, 92, 25, 66]",0,1,83,0,5,97,97,Low
user_40,2024-11-04,68,"[34, 107]",5,4,100,3,2,107,107,Low
user_40,2024-11-03,210,"[56, 50]",7,1,62,0,2,56,50,Medium
user_40,2024-11-02,70,"[24, 70, 29, 71, 44]",8,4,87,3,5,71,24,Low
user_40,2024-11-01,180,"[112, 95, 76, 13, 25]",1,4,78,2,5,112,25,Medium
user_40,2024-10-31,182,"[112, 35]",8,5,84,0,2,112,112,Medium
user_40,2024-10-30,138,"[20, 62, 112]",9,2,60,2,3,112,20,Medium
user_40,2024-10-29,49,"[65, 17, 76, 117]",1,1,95,2,4,117,65,Low
user_40,2024-10-28,251,"[14, 114, 104, 113]",7,5,97,1,4,114,104,High
user_40,2024-10-27,55,"[17, 103, 30, 34, 112]",7,2,74,3,5,112,34,Low
user_40,2024-10-26,239,"[53, 115, 90]",6,2,87,2,3,115,53,High
user_40,2024-10-25,97,"[62, 119, 28]",10,2,78,1,3,119,62,Low
user_40,2024-10-24,125,"[118, 115, 102]",8,4,70,3,3,118,115,Medium
user_40,2024-10-23,43,"[41, 113, 108, 35, 11]",2,5,76,2,5,113,108,Low
user_40,2024-10-22,195,"[98, 47, 46, 80, 24]",2,5,57,1,5,98,46,Medium
user_40,2024-10-21,113,"[44, 95, 56, 119]",6,0,100,0,4,119,56,Low
user_40,2024-10-20,287,"[46, 11]",6,0,78,3,2,46,46,High
user_40,2024-10-19,200,"[73, 105, 24, 62, 35]",1,4,96,3,5,105,105,Medium
user_41,2024-11-17,104,"[92, 89, 53, 89]",9,1,61,3,4,92,53,Low
user_41,2024-11-16,290,"[50, 91, 16]",6,2,89,1,3,91,16,High
user_41,2024-11-15,70,"[30, 17]",1,3,99,0,2,30,30,Low
user_41,2024-11-14,223,"[10, 89, 17]",10,0,82,3,3,89,89,High
user_41,2024-11-13,165,"[68, 36, 61, 12]",4,4,63,1,4,68,61,Medium
user_41,2024-11-12,277,"[103, 117, 115]",0,0,61,2,3,117,117,High
user_41,2024-11-11,41,"[19, 117, 67, 28]",8,1,50,2,4,117,67,Low
user_41,2024-11-10,46,[120],0,4,51,1,1,120,120,Low
user_41,2024-11-09,64,[89],6,1,61,0,1,89,89,Low
user_41,2024-11-08,207,[102],8,2,59,3,1,102,102,Medium
user_41,2024-11-07,76,"[77, 61]",6,3,96,1,2,77,61,Low
user_41,2024-11-06,38,"[62, 23]",4,4,94,1,2,62,62,Low
user_41,2024-11-05,83,"[72, 21]",5,3,93,2,2,72,21,Low
user_41,2024-11-04,219,"[91, 56, 86]",3,3,94,3,3,91,56,High
user_41,2024-11-03,117,[81],10,2,92,0,1,81,81,Low
user_41,2024-11-02,82,"[43, 56, 92]",7,0,94,0,3,92,92,Low
user_41,2024-11-01,180,"[42, 30, 61, 101, 76]",6,1,93,3,5,101,101,Medium
user_41,2024-10-31,31,"[11, 55, 95, 10, 80]",2,3,66,1,5,95,95,Low
user_41,2024-10-30,292,"[53, 23, 101, 101]",5,4,51,2,4,101,23,High
user_41,2024-10-29,81,"[37, 29, 46, 35, 65]",8,4,95,2,5,65,46,Low
user_41,2024-10-28,83,"[47, 21, 19, 83, 32]",4,4,54,2,5,83,19,Low
user_41,2024-10-27,127,"[75, 112]",5,1,62,2,2,112,75,Medium
user_41,2024-10-26,65,"[22, 14, 86, 44, 67]",1,1,96,2,5,86,44,Low
user_41,2024-10-25,286,"[118, 102, 44, 46, 32]",5,3,80,1,5,118,102,High
user_41,2024-10-24,95,"[54, 43, 101, 94]",9,4,92,0,4,101,94,Low
user_41,2024-10-23,99,"[112, 101, 74, 58, 20]",8,3,84,0,5,112,74,Low
user_41,2024-10-22,280,[108],6,0,91,3,1,108,108,High
user_41,2024-10-21,79,"[115, 95, 100, 113]",7,1,94,2,4,115,100,Low
user_41,2024-10-20,52,"[45, 43, 105]",4,5,77,0,3,105,105,Low
user_41,2024-10-19,84,[72],0,5,77,2,1,72,72,Low
user_42,2024-11-17,136,[16],4,1,71,2,1,16,16,Medium
user_42,2024-11-16,284,[45],1,1,57,1,1,45,45,High
user_42,2024-11-15,65,"[113, 76, 63, 41]",5,5,90,0,4,113,76,Low
user_42,2024-11-14,202,[99],9,3,69,2,1,99,99,Medium
user_42,2024-11-13,180,"[48, 71, 108, 91, 67]",6,4,76,1,5,108,67,Medium
user_42,2024-11-12,265,"[25, 34, 31, 36]",9,0,72,1,4,36,34,High
user_42,2024-11-11,213,[82],2,3,83,0,1,82,82,High
user_42,2024-11-10,40,"[26, 16, 13, 69]",10,2,80,2,4,69,16,Low
user_42,2024-11-09,288,"[97, 29]",4,4,54,3,2,97,97,High
user_42,2024-11-08,229,"[102, 57, 32]",4,3,91,2,3,102,57,High
user_42,2024-11-07,285,"[25, 52, 115, 82, 101]",3,4,70,0,5,115,101,High
user_42,2024-11-06,54,[23],5,1,57,0,1,23,23,Low
user_42,2024-11-05,263,[88],9,1,76,1,1,88,88,High
user_42,2024-11-04,76,"[63, 31, 95, 105, 19]",3,5,74,0,5,105,95,Low
user_42,2024-11-03,43,"[118, 51, 80]",1,5,62,2,3,118,80,Low
user_42,2024-11-02,68,[44],0,0,61,3,1,44,44,Low
user_42,2024-11-01,88,"[52, 10]",7,5,56,0,2,52,10,Low
user_42,2024-10-31,255,"[95, 46, 101, 42]",8,4,55,1,4,101,46,High
user_42,2024-10-30,246,"[74, 39, 116, 97]",4,4,100,3,4,116,97,High
user_42,2024-10-29,91,"[37, 113, 63, 71, 42]",7,4,76,3,5,113,113,Low
user_42,2024-10-28,222,"[118, 101, 32]",4,1,70,1,3,118,101,High
user_42,2024-10-27,237,"[23, 75]",5,2,73,2,2,75,75,High
user_42,2024-10-26,216,"[93, 89, 68]",8,4,71,2,3,93,68,High
user_42,2024-10-25,61,[100],0,5,92,1,1,100,100,Low
user_42,2024-10-24,299,"[46, 61, 37, 85]",0,0,93,0,4,85,46,High
user_42,2024-10-23,204,"[15, 42]",5,5,59,2,2,42,42,Medium
user_42,2024-10-22,254,"[84, 38, 23, 38, 13]",7,3,74,3,5,84,23,High
user_42,2024-10-21,282,[78],10,5,69,3,1,78,78,High
user_42,2024-10-20,34,"[17, 60, 79]",1,3,81,3,3,79,79,Low
user_42,2024-10-19,205,"[40, 67, 75, 59, 117]",9,0,87,1,5,117,67,Medium
user_43,2024-11-17,190,"[97, 53, 23, 40]",1,0,81,1,4,97,40,Medium
user_43,2024-11-16,196,"[52, 115]",3,5,92,1,2,115,115,Medium
user_43,2024-11-15,41,[17],10,3,66,0,1,17,17,Low
user_43,2024-11-14,184,"[48, 57, 114]",4,0,72,0,3,114,114,Medium
user_43,2024-11-13,244,[118],6,2,61,0,1,118,118,High
user_43,2024-11-12,51,"[113, 109]",7,4,94,3,2,113,113,Low
user_43,2024-11-11,198,"[108, 32, 53, 87, 83]",8,2,87,0,5,108,108,Medium
user_43,2024-11-10,74,"[87, 100]",10,5,98,0,2,100,100,Low
user_43,2024-11-09,245,"[115, 99, 19]",2,2,92,1,3,115,99,High
user_43,2024-11-08,165,"[67, 61]",5,1,65,2,2,67,67,Medium
user_43,2024-11-07,129,[29],6,5,55,2,1,29,29,Medium
user_43,2024-11-06,272,"[77, 45, 76]",9,4,79,1,3,77,76,High
user_43,2024-11-05,207,"[86, 118]",8,0,73,3,2,118,86,Medium
user_43,2024-11-04,264,"[63, 57, 46, 35]",3,0,56,3,4,63,35,High
user_43,2024-11-03,201,"[82, 19, 65, 88, 18]",3,2,51,2,5,88,19,Medium
user_43,2024-11-02,57,"[45, 69, 23]",8,0,68,2,3,69,23,Low
user_43,2024-11-01,86,"[16, 26, 19]",3,0,84,0,3,26,26,Low
user_43,2024-10-31,142,"[66, 110, 30, 47, 107]",2,5,67,2,5,110,107,Medium
user_43,2024-10-30,208,"[86, 56]",2,4,71,2,2,86,56,Medium
user_43,2024-10-29,160,[108],7,5,91,3,1,108,108,Medium
user_43,2024-10-28,64,"[47, 39, 45, 63]",5,3,78,3,4,63,45,Low
user_43,2024-10-27,166,"[120, 109, 112, 39, 112]",4,2,50,3,5,120,109,Medium
user_43,2024-10-26,136,"[21, 72, 85, 67, 66]",3,4,100,0,5,85,72,Medium
user_43,2024-10-25,50,[95],7,4,72,3,1,95,95,Low
user_43,2024-10-24,91,"[63, 22]",6,4,54,2,2,63,63,Low
user_43,2024-10-23,284,"[100, 28, 16, 109, 32]",9,0,95,2,5,109,28,High
user_43,2024-10-22,207,[113],10,0,68,0,1,113,113,Medium
user_43,2024-10-21,175,"[115, 37, 80, 109]",3,1,63,1,4,115,109,Medium
user_43,2024-10-20,275,"[51, 37, 85, 91, 46]",5,3,52,0,5,91,91,High
user_43,2024-10-19,170,[104],10,3,95,2,1,104,104,Medium
user_44,2024-11-17,227,"[75, 115, 95, 37]",2,0,56,2,4,115,75,High
user_44,2024-11-16,133,"[32, 63]",8,4,50,1,2,63,32,Medium
user_44,2024-11-15,38,"[44, 98]",9,3,94,3,2,98,98,Low
user_44,2024-11-14,164,"[13, 24, 37, 17]",8,3,81,1,4,37,17,Medium
user_44,2024-11-13,205,"[38, 113, 33, 42, 37]",10,4,88,3,5,113,42,Medium
user_44,2024-11-12,53,"[84, 119, 57]",5,0,75,3,3,119,119,Low
user_44,2024-11-11,147,"[72, 88]",0,4,79,2,2,88,72,Medium
user_44,2024-11-10,232,"[77, 119, 72, 103, 66]",2,1,77,3,5,119,72,High
user_44,2024-11-09,235,"[112, 39, 57]",3,4,95,1,3,112,39,High
user_44,2024-11-08,65,"[45, 55, 56]",9,3,79,3,3,56,55,Low
user_44,2024-11-07,78,"[61, 31, 46, 29]",2,2,92,1,4,61,31,Low
user_44,2024-11-06,123,"[10, 10, 108, 56]",2,3,96,1,4,108,108,Medium
user_44,2024-11-05,113,"[95, 33]",0,2,66,2,2,95,95,Low
user_44,2024-11-04,278,"[107, 113, 23, 103]",9,1,84,2,4,113,107,High
user_44,2024-11-03,275,"[85, 41, 59]",0,0,98,0,3,85,85,High
user_44,2024-11-02,279,"[82, 47, 17, 28, 81]",8,0,69,0,5,82,82,High
user_44,2024-11-01,168,"[100, 22, 30]",10,3,91,0,3,100,100,Medium
user_44,2024-10-31,246,"[114, 112]",7,0,50,1,2,114,112,High
user_44,2024-10-30,249,"[95, 72]",6,2,61,3,2,95,72,High
user_44,2024-10-29,269,"[84, 69]",9,3,63,0,2,84,69,High
user_44,2024-10-28,54,"[46, 56, 97, 72, 90]",1,3,53,2,5,97,72,Low
user_44,2024-10-27,236,[93],6,5,71,2,1,93,93,High
user_44,2024-10-26,244,"[102, 72, 33, 27]",1,2,77,2,4,102,72,High
user_44,2024-10-25,141,[104],5,0,53,3,1,104,104,Medium
user_44,2024-10-24,158,[44],0,4,82,3,1,44,44,Medium
user_44,2024-10-23,30,"[104, 38, 13, 74, 69]",5,0,75,1,5,104,13,Low
user_44,2024-10-22,298,"[29, 72, 38]",5,4,53,1,3,72,29,High
user_44,2024-10-21,172,"[41, 118]",9,2,56,3,2,118,41,Medium
user_44,2024-10-20,226,"[101, 20, 106]",7,2,97,1,3,106,20,High
user_44,2024-10-19,44,"[74, 37, 100, 96, 42]",6,5,89,0,5,100,42,Low
user_45,2024-11-17,247,[97],6,1,62,2,1,97,97,High
user_45,2024-11-16,153,"[112, 18, 87, 41, 99]",9,1,56,0,5,112,87,Medium
user_45,2024-11-15,101,"[102, 93]",3,2,64,3,2,102,102,Low
user_45,2024-11-14,146,"[14, 62, 117, 27]",0,4,53,0,4,117,27,Medium
user_45,2024-11-13,280,"[46, 104, 14, 28]",6,2,77,2,4,104,46,High
user_45,2024-11-12,217,"[80, 36, 97, 66]",7,5,95,0,4,97,80,High
user_45,2024-11-11,144,[109],8,0,50,1,1,109,109,Medium
user_45,2024-11-10,197,[115],5,5,83,3,1,115,115,Medium
user_45,2024-11-09,134,"[120, 23, 34]",1,3,83,2,3,120,23,Medium
user_45,2024-11-08,111,[34],2,0,87,0,1,34,34,Low
user_45,2024-11-07,212,[54],8,4,82,0,1,54,54,High
user_45,2024-11-06,178,"[62, 70, 68, 30]",5,2,95,1,4,70,30,Medium
user_45,2024-11-05,125,"[11, 115]",3,2,78,0,2,115,115,Medium
user_45,2024-11-04,177,[68],0,2,79,2,1,68,68,Medium
user_45,2024-11-03,32,[113],6,5,98,1,1,113,113,Low
user_45,2024-11-02,222,"[105, 52, 22, 96]",2,5,72,1,4,105,105,High
user_45,2024-11-01,188,"[71, 30, 97, 109, 69]",9,5,67,1,5,109,97,Medium
user_45,2024-10-31,47,"[76, 82, 30]",1,0,94,0,3,82,82,Low
user_45,2024-10-30,258,[35],1,0,57,2,1,35,35,High
user_45,2024-10-29,222,[50],8,2,96,2,1,50,50,High
user_45,2024-10-28,61,"[75, 44]",5,3,97,3,2,75,44,Low
user_45,2024-10-27,101,"[50, 30]",7,5,51,2,2,50,50,Low
user_45,2024-10-26,63,"[100, 20, 56, 79]",8,5,75,2,4,100,79,Low
user_45,2024-10-25,186,"[39, 116, 110]",2,1,78,1,3,116,39,Medium
user_45,2024-10-24,155,[99],7,1,68,0,1,99,99,Medium
user_45,2024-10-23,183,"[97, 51]",10,5,99,0,2,97,51,Medium
user_45,2024-10-22,108,"[25, 104, 20, 82]",10,3,82,0,4,104,20,Low
user_45,2024-10-21,50,"[66, 63, 59]",3,5,57,0,3,66,59,Low
user_45,2024-10-20,75,"[29, 74]",3,4,50,0,2,74,29,Low
user_45,2024-10-19,262,"[32, 47, 115, 26, 58]",6,3,51,0,5,115,32,High
user_46,2024-11-17,64,"[23, 57, 62, 105]",7,1,54,0,4,105,62,Low
user_46,2024-11-16,92,"[119, 13]",6,1,57,1,2,119,13,Low
user_46,2024-11-15,124,"[88, 62, 117, 92]",6,5,56,0,4,117,88,Medium
user_46,2024-11-14,222,"[90, 68, 106]",9,3,93,1,3,106,90,High
user_46,2024-11-13,279,[95],0,4,76,3,1,95,95,High
user_46,2024-11-12,119,"[70, 106]",6,1,62,3,2,106,70,Medium
user_46,2024-11-11,127,"[42, 41, 59, 61, 18]",10,4,84,3,5,61,41,Medium
user_46,2024-11-10,176,"[117, 50, 35, 118, 21]",1,1,70,3,5,118,118,Medium
user_46,2024-11-09,118,[28],5,4,59,3,1,28,28,Low
user_46,2024-11-08,196,"[50, 115, 94]",1,4,81,1,3,115,94,Medium
user_46,2024-11-07,83,"[115, 51, 16, 102]",4,2,60,2,4,115,16,Low
user_46,2024-11-06,211,"[108, 14, 88, 62]",9,3,89,2,4,108,108,High
user_46,2024-11-05,206,"[86, 42, 39]",10,1,100,1,3,86,42,Medium
user_46,2024-11-04,65,"[115, 43, 94, 17, 51]",0,5,68,2,5,115,94,Low
user_46,2024-11-03,94,"[13, 36, 96, 40, 13]",2,3,78,3,5,96,36,Low
user_46,2024-11-02,67,"[67, 48, 97, 57, 42]",10,3,72,3,5,97,97,Low
